Year,District,Code,Location,type_of_crime,total
2016,Pankow,39900,"Bezirk (Pk), nicht zuzuordnen",Drugs,51
2016,Pankow,39900,"Bezirk (Pk), nicht zuzuordnen",Local,194
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Robbery,37
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Street_robbery,17
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Injury,312
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Agg_assault,71
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Threat,134
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Theft,1352
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Car,61
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,From_car,382
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Bike,66
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Burglary,51
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Fire,20
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Arson,12
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Damage,274
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Graffiti,26
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Drugs,197
2016,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,Local,772
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Robbery,9
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Street_robbery,5
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Injury,146
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Agg_assault,39
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Threat,32
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Theft,616
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Car,26
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,From_car,125
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Bike,68
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Burglary,79
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Fire,6
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Arson,3
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Damage,136
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Graffiti,42
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Drugs,23
2016,Charlottenburg-Wilmersdorf,40202,Heerstrasse,Local,285
2016,Charlottenburg-Wilmersdorf,40203,Westend,Robbery,26
2016,Charlottenburg-Wilmersdorf,40203,Westend,Street_robbery,11
2016,Charlottenburg-Wilmersdorf,40203,Westend,Injury,318
2016,Charlottenburg-Wilmersdorf,40203,Westend,Agg_assault,64
2016,Charlottenburg-Wilmersdorf,40203,Westend,Threat,128
2016,Charlottenburg-Wilmersdorf,40203,Westend,Theft,2938
2016,Charlottenburg-Wilmersdorf,40203,Westend,Car,77
2016,Charlottenburg-Wilmersdorf,40203,Westend,From_car,393
2016,Charlottenburg-Wilmersdorf,40203,Westend,Bike,172
2016,Charlottenburg-Wilmersdorf,40203,Westend,Burglary,69
2016,Charlottenburg-Wilmersdorf,40203,Westend,Fire,13
2016,Charlottenburg-Wilmersdorf,40203,Westend,Arson,6
2016,Charlottenburg-Wilmersdorf,40203,Westend,Damage,268
2016,Charlottenburg-Wilmersdorf,40203,Westend,Graffiti,35
2016,Charlottenburg-Wilmersdorf,40203,Westend,Drugs,36
2016,Charlottenburg-Wilmersdorf,40203,Westend,Local,755
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Robbery,17
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Street_robbery,6
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Injury,229
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Agg_assault,32
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Threat,81
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Theft,1294
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Car,44
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,From_car,190
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Bike,228
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Burglary,59
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Fire,14
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Arson,9
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Damage,196
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Graffiti,17
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Drugs,46
2016,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,Local,556
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Robbery,26
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Street_robbery,11
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Injury,136
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Agg_assault,25
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Threat,77
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Theft,866
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Car,23
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,From_car,153
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Bike,84
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Burglary,28
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Fire,8
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Arson,4
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Damage,194
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Graffiti,49
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Drugs,38
2016,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,Local,366
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Robbery,48
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Street_robbery,29
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Injury,430
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Agg_assault,91
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Threat,131
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Theft,2747
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Car,37
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,From_car,367
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Bike,409
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Burglary,90
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Fire,25
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Arson,10
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Damage,426
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Graffiti,103
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Drugs,58
2016,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,Local,957
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Robbery,42
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Street_robbery,23
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Injury,231
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Agg_assault,62
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Threat,91
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Theft,1586
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Car,69
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,From_car,301
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Bike,278
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Burglary,61
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Fire,10
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Arson,6
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Damage,191
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Graffiti,21
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Drugs,56
2016,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,Local,625
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Robbery,46
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Street_robbery,25
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Injury,312
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Agg_assault,67
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Threat,84
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Theft,3036
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Car,24
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,From_car,178
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Bike,353
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Burglary,88
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Fire,7
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Arson,4
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Damage,234
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Graffiti,27
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Drugs,147
2016,Charlottenburg-Wilmersdorf,40308,Kantstraße,Local,710
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Robbery,110
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Street_robbery,61
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Injury,687
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Agg_assault,177
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Threat,163
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Theft,4770
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Car,38
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,From_car,317
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Bike,275
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Burglary,72
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Fire,11
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Arson,5
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Damage,368
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Graffiti,68
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Drugs,99
2016,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,Local,1261
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Robbery,15
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Street_robbery,7
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Injury,112
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Agg_assault,28
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Threat,60
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Theft,1122
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Car,34
2016,Charlottenburg-Wilmersdorf,40310,Halensee,From_car,217
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Bike,112
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Burglary,52
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Fire,3
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Arson,1
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Damage,105
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Graffiti,9
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Drugs,21
2016,Charlottenburg-Wilmersdorf,40310,Halensee,Local,385
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Robbery,9
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Street_robbery,7
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Injury,95
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Agg_assault,13
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Threat,57
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Theft,882
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Car,55
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,From_car,248
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Bike,94
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Burglary,159
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Fire,8
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Arson,3
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Damage,128
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Graffiti,20
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Drugs,18
2016,Charlottenburg-Wilmersdorf,40411,Grunewald,Local,351
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Robbery,7
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Street_robbery,2
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Injury,84
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Agg_assault,15
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Threat,34
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Theft,657
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Car,32
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,From_car,193
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Bike,63
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Burglary,62
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Fire,7
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Arson,1
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Damage,78
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Graffiti,6
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Drugs,8
2016,Charlottenburg-Wilmersdorf,40412,Schmargendorf,Local,209
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Robbery,9
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Street_robbery,7
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Injury,78
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Agg_assault,14
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Threat,30
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Theft,727
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Car,36
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,From_car,143
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Bike,225
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Burglary,38
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Fire,6
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Arson,2
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Damage,109
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Graffiti,26
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Drugs,10
2016,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,Local,225
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Robbery,36
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Street_robbery,22
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Injury,225
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Agg_assault,43
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Threat,106
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Theft,2084
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Car,66
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,From_car,413
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Bike,315
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Burglary,101
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Fire,9
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Arson,5
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Damage,338
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Graffiti,147
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Drugs,59
2016,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,Local,710
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Robbery,9
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Street_robbery,5
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Injury,136
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Agg_assault,28
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Threat,47
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Theft,805
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Car,26
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,From_car,142
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Bike,195
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Burglary,29
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Fire,8
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Arson,1
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Damage,97
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Graffiti,16
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Drugs,27
2016,Charlottenburg-Wilmersdorf,40515,Barstraße,Local,295
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Robbery,43
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Street_robbery,24
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Injury,263
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Agg_assault,60
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Threat,88
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Theft,2153
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Car,54
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,From_car,313
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Bike,418
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Burglary,57
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Fire,10
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Arson,4
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Damage,229
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Graffiti,43
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Drugs,71
2016,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,Local,666
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Robbery,0
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Street_robbery,0
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Injury,13
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Agg_assault,4
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Threat,4
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Theft,80
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Car,0
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,From_car,14
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Bike,3
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Burglary,0
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Fire,4
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Arson,4
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Damage,10
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Graffiti,2
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Drugs,2
2016,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,Local,19
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Robbery,34
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Street_robbery,30
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Injury,112
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Agg_assault,32
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Threat,71
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Theft,1178
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Car,53
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",From_car,256
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Bike,88
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Burglary,0
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Fire,6
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Arson,3
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Damage,116
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Graffiti,11
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Drugs,32
2016,Charlottenburg-Wilmersdorf,49900,"Bezirk (Ch-Wi), nicht zuzuordnen",Local,294
2016,Spandau,50101,Hakenfelde,Robbery,14
2016,Spandau,50101,Hakenfelde,Street_robbery,8
2016,Spandau,50101,Hakenfelde,Injury,204
2016,Spandau,50101,Hakenfelde,Agg_assault,46
2016,Spandau,50101,Hakenfelde,Threat,64
2016,Spandau,50101,Hakenfelde,Theft,953
2016,Spandau,50101,Hakenfelde,Car,28
2016,Spandau,50101,Hakenfelde,From_car,187
2016,Spandau,50101,Hakenfelde,Bike,84
2016,Spandau,50101,Hakenfelde,Burglary,55
2016,Spandau,50101,Hakenfelde,Fire,20
2016,Spandau,50101,Hakenfelde,Arson,10
2016,Spandau,50101,Hakenfelde,Damage,173
2016,Spandau,50101,Hakenfelde,Graffiti,11
2016,Spandau,50101,Hakenfelde,Drugs,21
2016,Spandau,50101,Hakenfelde,Local,456
2016,Spandau,50102,Falkenhagener Feld,Robbery,28
2016,Spandau,50102,Falkenhagener Feld,Street_robbery,12
2016,Spandau,50102,Falkenhagener Feld,Injury,432
2016,Spandau,50102,Falkenhagener Feld,Agg_assault,86
2016,Spandau,50102,Falkenhagener Feld,Threat,173
2016,Spandau,50102,Falkenhagener Feld,Theft,1284
2016,Spandau,50102,Falkenhagener Feld,Car,42
2016,Spandau,50102,Falkenhagener Feld,From_car,233
2016,Spandau,50102,Falkenhagener Feld,Bike,147
2016,Spandau,50102,Falkenhagener Feld,Burglary,106
2016,Spandau,50102,Falkenhagener Feld,Fire,29
2016,Spandau,50102,Falkenhagener Feld,Arson,10
2016,Spandau,50102,Falkenhagener Feld,Damage,322
2016,Spandau,50102,Falkenhagener Feld,Graffiti,36
2016,Spandau,50102,Falkenhagener Feld,Drugs,38
2016,Spandau,50102,Falkenhagener Feld,Local,977
2016,Spandau,50103,Spandau Mitte,Robbery,78
2016,Spandau,50103,Spandau Mitte,Street_robbery,53
2016,Spandau,50103,Spandau Mitte,Injury,697
2016,Spandau,50103,Spandau Mitte,Agg_assault,179
2016,Spandau,50103,Spandau Mitte,Threat,236
2016,Spandau,50103,Spandau Mitte,Theft,2606
2016,Spandau,50103,Spandau Mitte,Car,39
2016,Spandau,50103,Spandau Mitte,From_car,279
2016,Spandau,50103,Spandau Mitte,Bike,271
2016,Spandau,50103,Spandau Mitte,Burglary,75
2016,Spandau,50103,Spandau Mitte,Fire,16
2016,Spandau,50103,Spandau Mitte,Arson,5
2016,Spandau,50103,Spandau Mitte,Damage,451
2016,Spandau,50103,Spandau Mitte,Graffiti,57
2016,Spandau,50103,Spandau Mitte,Drugs,179
2016,Spandau,50103,Spandau Mitte,Local,1374
2016,Spandau,50204,Brunsbütteler Damm,Robbery,13
2016,Spandau,50204,Brunsbütteler Damm,Street_robbery,6
2016,Spandau,50204,Brunsbütteler Damm,Injury,158
2016,Spandau,50204,Brunsbütteler Damm,Agg_assault,33
2016,Spandau,50204,Brunsbütteler Damm,Threat,52
2016,Spandau,50204,Brunsbütteler Damm,Theft,807
2016,Spandau,50204,Brunsbütteler Damm,Car,34
2016,Spandau,50204,Brunsbütteler Damm,From_car,135
2016,Spandau,50204,Brunsbütteler Damm,Bike,60
2016,Spandau,50204,Brunsbütteler Damm,Burglary,81
2016,Spandau,50204,Brunsbütteler Damm,Fire,14
2016,Spandau,50204,Brunsbütteler Damm,Arson,4
2016,Spandau,50204,Brunsbütteler Damm,Damage,201
2016,Spandau,50204,Brunsbütteler Damm,Graffiti,25
2016,Spandau,50204,Brunsbütteler Damm,Drugs,20
2016,Spandau,50204,Brunsbütteler Damm,Local,390
2016,Spandau,50205,Heerstraße Nord,Robbery,26
2016,Spandau,50205,Heerstraße Nord,Street_robbery,13
2016,Spandau,50205,Heerstraße Nord,Injury,417
2016,Spandau,50205,Heerstraße Nord,Agg_assault,93
2016,Spandau,50205,Heerstraße Nord,Threat,137
2016,Spandau,50205,Heerstraße Nord,Theft,1103
2016,Spandau,50205,Heerstraße Nord,Car,20
2016,Spandau,50205,Heerstraße Nord,From_car,155
2016,Spandau,50205,Heerstraße Nord,Bike,64
2016,Spandau,50205,Heerstraße Nord,Burglary,115
2016,Spandau,50205,Heerstraße Nord,Fire,32
2016,Spandau,50205,Heerstraße Nord,Arson,14
